claim_amount,historical_avg_amount,amount_deviation,claim_amount_zscore,claim_frequency_90d,days_since_last_claim,previous_claim_count,garage_repeat_count,document_mismatch_count,duplicate_indicator,invoice_reuse_indicator,policy_age_days,incident_to_claim_delay_days,is_suspicious
57099.58434236889,51356.64013541548,5742.9442069534125,0.47857868391278435,0,476,1,0,0,0,0,2223,1,0
21805.168539309256,19127.463894434433,2677.7046448748224,0.22314205373956852,0,276,0,0,0,0,0,1366,5,0
20628.521789555256,23216.52522143995,-2588.0034318846956,-0.21566695265705796,1,145,1,1,0,0,0,1210,4,0
26704.4684036708,25576.41880259285,1128.0496010779498,0.09400413342316248,0,713,2,0,0,0,0,1367,3,0
32378.62374497711,30274.6383800391,2103.9853649380093,0.1753321137448341,0,268,0,0,0,0,0,2325,2,0
23252.38752435676,26596.900007181146,-3344.512482824386,-0.27870937356869885,0,539,0,0,0,0,0,1879,1,0
6499.987216096144,7066.772177156054,-566.7849610599096,-0.0472320800883258,0,281,0,1,0,0,0,2119,6,0
40645.243356751234,39171.5197799453,1473.7235768059327,0.12281029806716105,0,333,1,1,0,0,0,1796,1,0
40699.24944096846,34999.41102127207,5699.838419696389,0.47498653497469906,0,723,1,0,1,0,0,1970,2,0
18158.97919114286,19809.586915402462,-1650.6077242596039,-0.13755064368830033,0,346,0,0,0,0,0,313,3,0
25191.24805877765,24171.34783510459,1019.900223673063,0.08499168530608858,0,531,1,1,0,0,0,429,6,0
106320.99189545725,7188.894001632274,99132.09789382498,8.261008157818749,4,10,6,0,4,1,0,186,30,1
17000.254960417347,17826.04776900639,-825.7928085890417,-0.06881606738242015,0,518,1,0,0,0,0,990,1,0
21593.875997244977,22168.435400697883,-574.5594034529058,-0.047879950287742154,0,319,3,0,0,0,0,444,1,0
16237.04442091127,17386.890276578717,-1149.8458556674468,-0.09582048797228723,0,413,1,0,0,0,0,596,9,0
19858.044333360875,17795.260381778633,2062.7839515822416,0.17189866263185347,0,238,2,0,1,0,0,1670,4,0
14302.07979141599,16423.815228763462,-2121.735437347472,-0.17681128644562266,0,366,0,0,0,0,0,217,1,0
33051.45651202139,35708.17441259344,-2656.7179005720536,-0.22139315838100446,0,132,0,0,1,0,0,2410,1,0
18961.200995790437,21764.50721752833,-2803.306221737894,-0.23360885181149116,0,383,0,0,0,0,0,961,5,0
29063.76434316089,28670.589182983313,393.1751601775759,0.032764596681464656,0,596,0,0,0,0,0,2034,2,0
155548.6422944696,29844.115080978056,125704.52721349156,10.475377267790963,2,72,2,1,3,0,0,186,19,1
19692.523961695664,21443.262847069745,-1750.7388853740813,-0.14589490711450678,0,507,1,0,0,0,0,601,7,0
17096.032123933932,16030.146510290171,1065.8856136437607,0.08882380113698006,0,661,0,1,0,0,0,2263,3,0
225363.01120570095,20907.0506754069,204455.96053029405,17.037996710857836,3,55,6,1,4,0,1,86,49,1
32518.704291560338,37320.14022440577,-4801.43593284543,-0.4001196610704525,1,523,0,0,0,0,0,2056,2,0
33662.58960342937,36482.19978610356,-2819.610182674194,-0.2349675152228495,0,661,3,0,0,0,0,1308,2,0
20555.985236692046,21486.452844492116,-930.4676078000703,-0.07753896731667252,0,308,0,0,1,0,0,1173,3,0
148372.37286481098,15695.110690874184,132677.2621739368,11.056438514494733,2,53,7,0,1,0,0,127,40,1
47713.165679433136,50268.76744127752,-2555.6017618443875,-0.21296681348703228,0,478,1,0,0,0,0,550,11,0
15348.331011880282,17258.638226496758,-1910.307214616476,-0.15919226788470633,0,255,1,0,0,0,0,882,5,0
24832.460006527417,23960.594901370474,871.8651051569432,0.07265542542974526,0,736,0,0,1,0,0,1419,3,0
18668.101681691154,17353.918519487703,1314.1831622034515,0.10951526351695429,0,460,0,0,0,0,0,1854,8,0
14237.33285811581,13154.412289457534,1082.9205686582754,0.09024338072152295,1,685,0,0,0,0,0,1879,1,0
168862.69372283056,14146.366721215885,154716.32700161467,12.893027250134557,2,24,6,1,3,0,1,130,46,1
27593.445100069417,31501.082258294395,-3907.6371582249776,-0.32563642985208147,0,559,1,0,0,0,0,1067,2,0
23448.173334325,26818.753800143888,-3370.5804658188863,-0.2808817054849072,1,570,0,0,0,0,0,758,4,0
14987.121444295663,13785.662447780109,1201.4589965155537,0.10012158304296281,0,213,0,0,0,0,0,381,8,0
33450.3962158776,31386.65562210291,2063.740593774688,0.17197838281455732,0,393,0,1,0,0,0,1613,6,0
19265.88554078406,21565.255954034306,-2299.370413250246,-0.19161420110418717,0,311,1,0,0,0,0,413,6,0
22563.273448092637,19478.965542725917,3084.3079053667207,0.25702565878056005,0,745,0,0,0,0,0,1926,6,0
24873.694303796325,23028.162903382563,1845.5314004137617,0.15379428336781348,0,700,0,0,0,0,0,1268,4,0
104033.6135164213,29177.995813138994,74855.6177032823,6.237968141940192,4,13,5,2,1,1,0,247,48,1
37678.66920477616,35478.779176165954,2199.890028610207,0.18332416905085058,1,760,1,0,0,0,0,1376,1,0
10324.913263829101,11415.88760424004,-1090.9743404109395,-0.0909145283675783,0,571,0,0,0,0,0,1033,2,0
21837.81178104755,18799.658288728504,3038.1534923190447,0.25317945769325373,0,407,1,0,0,0,0,2446,1,0
18692.098293813462,17637.704370547264,1054.3939232661978,0.08786616027218315,0,518,1,0,0,0,0,2201,2,0
19089.5239004344,21144.963528583372,-2055.4396281489717,-0.17128663567908098,0,269,1,0,0,0,0,1362,3,0
25378.96296436115,26746.95912035147,-1367.9961559903168,-0.11399967966585974,0,426,0,0,0,0,0,1142,8,0
36000.16134690798,38251.73657198226,-2251.5752250742808,-0.18763126875619007,0,553,1,0,0,0,0,2441,4,0
17081.96061575754,14972.232851111745,2109.727764645795,0.17581064705381627,1,353,0,0,0,0,0,2426,6,0
23010.49524108934,20527.206369260857,2483.288871828481,0.2069407393190401,0,277,0,1,0,0,0,1564,3,0
134348.3379779816,15698.20779705257,118650.13018092903,9.887510848410752,2,65,4,2,3,0,1,288,34,1
136887.20487158047,19676.546578946174,117210.6582926343,9.767554857719524,3,6,4,1,2,0,1,296,25,1
24385.80797662246,20995.47210673635,3390.3358698861084,0.2825279891571757,0,742,0,1,0,0,0,814,11,0
12195.729383166052,10600.528282615647,1595.2011005504046,0.13293342504586705,0,637,0,0,0,0,0,294,5,0
19640.805681030983,18488.539215621175,1152.266465409808,0.09602220545081733,0,467,2,0,0,0,0,1525,1,0
83935.49305165617,10093.305047650421,73842.18800400576,6.15351566700048,1,27,2,1,3,1,0,97,22,1
15712.580434847441,17250.96403700585,-1538.3836021584102,-0.12819863351320085,0,583,2,0,0,0,0,921,2,0
120070.3687764048,38210.099442865714,81860.26933353908,6.821689111128257,3,19,1,2,1,1,0,78,17,1
71123.52186845183,62870.78899963466,8252.732868817176,0.687727739068098,0,174,2,0,0,0,0,1083,8,0
33807.76859956153,31393.646086387605,2414.1225131739266,0.20117687609782722,0,475,0,0,0,0,0,1810,7,0
33719.20644366233,29781.631016772328,3937.5754268900055,0.3281312855741671,0,590,1,0,0,0,0,730,6,0
102321.17925347634,21745.199156710605,80575.98009676574,6.714665008063811,1,23,5,3,2,0,1,243,26,1
135332.66753150296,31426.30283957962,103906.36469192334,8.658863724326945,2,62,5,0,2,1,1,233,47,1
130085.12083238579,24313.00059469787,105772.12023768792,8.81434335314066,2,48,3,1,3,0,1,203,40,1
32858.38002932726,32217.238509039624,641.1415202876342,0.05342846002396952,0,206,0,0,0,0,0,416,4,0
22800.791354573263,25845.042797629576,-3044.2514430563133,-0.25368762025469277,0,329,2,0,0,0,0,1745,4,0
26090.921157105346,29136.484974475945,-3045.5638173705993,-0.25379698478088325,1,677,2,0,0,0,0,1510,1,0
24076.697334212648,27196.33439740129,-3119.637063188642,-0.2599697552657202,0,156,0,0,0,0,0,692,1,0
30070.817459155034,31005.435788572267,-934.6183294172333,-0.07788486078476944,0,240,1,0,0,0,0,349,1,0
29898.048768488803,28221.514212973412,1676.5345555153908,0.1397112129596159,0,550,0,0,0,0,0,1208,4,0
26518.771416655403,25526.23584980087,992.5355668545344,0.08271129723787787,0,599,1,0,0,0,0,1781,6,0
26548.25507551808,30327.658458397786,-3779.4033828797074,-0.31495028190664226,1,238,1,0,0,0,0,807,1,0
34893.83476930569,34501.21918765184,392.61558165385213,0.03271796513782101,0,679,1,0,0,0,0,1072,4,0
22672.051772053168,23738.01936644615,-1065.9675943929833,-0.08883063286608193,1,163,0,0,0,0,0,1090,1,0
16355.307013337415,15878.054427351759,477.25258598565597,0.039771048832138,1,560,1,0,0,0,0,1857,4,0
35074.483802068266,39269.66971934257,-4195.185917274306,-0.3495988264395255,0,435,1,0,0,0,0,653,3,0
25993.975101653756,24347.677616540986,1646.2974851127692,0.13719145709273076,0,261,1,1,0,0,0,467,1,0
40782.83089499483,37372.61134157412,3410.219553420713,0.28418496278505945,0,782,1,0,0,0,0,722,7,0
33672.48717856502,38471.845980557526,-4799.358801992508,-0.399946566832709,0,230,0,0,0,0,0,182,1,0
166064.65438699076,27152.27541818222,138912.37896880854,11.576031580734044,3,73,4,2,2,1,1,138,26,1
28628.10462499734,26986.556518126803,1641.5481068705376,0.1367956755725448,0,594,0,0,0,0,0,2465,4,0
14212.133897529677,15032.630314712318,-820.4964171826414,-0.06837470143188679,0,732,2,0,0,0,0,2034,10,0
32556.424044734013,33965.67596729941,-1409.251922565396,-0.11743766021378299,0,142,0,0,0,0,0,1621,1,0
29014.743479045304,33070.57118165026,-4055.8277026049545,-0.3379856418837462,0,225,0,0,0,0,0,601,4,0
35505.13075720446,37162.06499910186,-1656.9342418973974,-0.1380778534914498,0,359,0,0,0,0,0,248,2,0
33513.45098485131,32935.05165432931,578.3993305219992,0.0481999442101666,0,310,3,0,0,0,0,1913,6,0
26054.035462451495,23921.197658160225,2132.83780429127,0.17773648369093917,0,671,1,0,0,0,0,1451,6,0
40062.301548345524,44446.60231103983,-4384.300762694307,-0.36535839689119226,0,768,0,0,0,0,0,795,2,0
39599.00743683525,40288.61198213107,-689.6045452958206,-0.05746704544131838,0,653,0,0,0,0,0,1881,5,0
29276.170272143918,25281.98984417226,3994.180427971656,0.33284836899763803,1,449,1,0,0,0,0,984,6,0
137666.26298982668,26197.348735899603,111468.91425392707,9.289076187827256,3,30,4,2,3,0,1,25,36,1
18495.29284644577,16583.255734887796,1912.0371115579728,0.1593364259631644,0,537,1,0,0,0,0,1072,4,0
23344.701429292658,22046.892256333736,1297.8091729589214,0.10815076441324345,1,709,0,1,0,0,0,564,1,0
30920.54738533596,35090.140824310794,-4169.593438974833,-0.3474661199145694,0,291,2,0,0,0,0,1342,4,0
33101.51539977514,29319.57172319369,3781.94367658145,0.31516197304845417,0,659,0,1,0,0,0,923,4,0
122280.7230024202,20426.54655281917,101854.17644960103,8.487848037466753,4,48,7,3,1,0,0,39,33,1
11016.775954132354,10402.33881340443,614.4371407279232,0.051203095060660266,0,582,0,0,0,0,0,2288,5,0
138973.3668710966,20493.716598224488,118479.65027287211,9.873304189406008,4,62,3,0,2,0,1,100,34,1
15714.17072296273,16438.115430861333,-723.9447078986032,-0.06032872565821693,0,665,2,1,0,0,0,1346,3,0
30749.18993421334,26843.4611883847,3905.728745828641,0.3254773954857201,0,770,2,0,0,0,0,450,2,0
7891.449849512976,6712.165971501759,1179.283878011217,0.09827365650093475,0,305,1,0,0,0,0,2132,8,0
40535.636022790575,41307.480830192115,-771.8448074015396,-0.06432040061679496,0,383,1,1,0,0,0,2354,5,0
45639.18354868533,47342.44455307172,-1703.2610043863897,-0.14193841703219914,0,255,1,0,0,0,0,335,3,0
35425.58616333762,40458.072862159235,-5032.486698821616,-0.41937389156846805,0,460,0,0,0,0,0,2099,10,0
77040.37901532918,24548.520681710866,52491.85833361831,4.374321527801525,2,21,5,0,2,1,1,232,56,1
28138.657597890448,27326.010387249775,812.6472106406727,0.06772060088672273,0,301,0,0,0,0,0,1184,2,0
14997.762509268852,17051.6976476689,-2053.9351384000493,-0.17116126153333744,0,697,1,0,0,0,0,2370,2,0
30118.18788654682,28639.704522665586,1478.4833638812343,0.12320694699010286,0,443,1,0,0,0,0,2439,1,0
19263.149740300192,16598.896424112325,2664.2533161878673,0.22202110968232228,0,789,0,0,0,0,0,779,3,0
28325.253288176755,24321.207129877144,4004.0461582996104,0.3336705131916342,0,645,1,1,0,0,0,820,3,0
23299.674842213513,25637.44741937203,-2337.7725771585174,-0.19481438142987645,0,553,2,0,0,0,0,979,4,0
17637.80766556428,15265.809409367303,2371.9982561969773,0.1976665213497481,1,291,1,1,0,0,0,2357,7,0
126235.7641751305,36842.00700257835,89393.75717255216,7.449479764379347,1,34,3,1,1,0,0,111,48,1
25478.619388709045,28226.70025721807,-2748.080868509027,-0.22900673904241892,0,234,0,1,0,0,0,1737,6,0
23053.695873358894,22371.251911613577,682.4439617453172,0.0568703301454431,0,252,1,0,0,0,0,640,1,0
31887.209629907215,27560.513950931574,4326.6956789756405,0.36055797324797006,0,779,1,0,0,0,0,2379,2,0
23880.672142831307,22145.96283100114,1734.7093118301673,0.14455910931918062,1,602,1,1,0,0,0,743,7,0
31559.847276599787,33890.388968949235,-2330.5416923494486,-0.1942118076957874,0,229,1,0,0,0,0,1616,3,0
49926.99436149187,53622.79177747764,-3695.7974159857768,-0.3079831179988147,0,627,1,0,0,0,0,1612,1,0
35227.82917228058,37580.86887628879,-2353.03970400821,-0.19608664200068415,0,675,0,0,0,0,0,1135,3,0
19181.529148276582,18637.854533668917,543.6746146076657,0.04530621788397214,0,328,0,0,0,0,0,441,10,0
15356.896684797248,15652.753336379668,-295.85665158242045,-0.024654720965201705,0,579,0,0,0,0,0,1747,2,0
24898.036448654846,24067.40149424465,830.6349544101977,0.06921957953418315,0,184,0,0,0,0,0,1640,3,0
18178.841452985733,15546.847395250328,2631.9940577354046,0.21933283814461704,0,360,1,0,0,0,0,1748,2,0
22682.080525143283,20700.182932045336,1981.8975930979468,0.16515813275816224,0,300,0,0,0,0,0,496,2,0
47887.38608576323,52716.05518314553,-4828.669097382299,-0.4023890914485249,0,611,0,0,0,0,0,1110,1,0
36464.15513953545,37589.899999039924,-1125.744859504477,-0.09381207162537308,0,312,3,0,0,0,0,1484,3,0
32529.5882349318,29368.366454906998,3161.2217800248036,0.2634351483354003,0,369,0,0,0,0,0,1874,3,0
35319.40365737192,33966.71802010368,1352.6856372682378,0.11272380310568648,0,698,2,0,0,0,0,1706,3,0
26129.9945058908,25813.197111589783,316.79739430101836,0.026399782858418198,0,258,0,1,0,0,0,1609,2,0
11270.98596428409,12799.529190583387,-1528.543226299298,-0.12737860219160818,0,711,0,0,0,0,0,932,1,0
30834.864108606223,33701.36325305912,-2866.499144452897,-0.23887492870440807,1,773,0,0,0,0,0,2223,1,0
16390.63139356443,14268.991945604424,2121.639447960004,0.17680328733000034,0,175,1,0,0,0,0,1569,3,0
177440.96578394083,18108.08299411059,159332.88278983024,13.277740232485854,2,50,2,2,1,1,0,244,26,1
126011.30154348515,14610.51401853244,111400.78752495271,9.283398960412725,2,19,4,1,3,0,1,227,42,1
34851.23249642929,34407.35403297817,443.87846345112484,0.0369898719542604,0,781,2,0,0,0,0,982,2,0
36981.880862740356,39309.8208286796,-2327.939965939244,-0.19399499716160365,0,183,0,0,0,0,0,2353,1,0
20610.879226591256,22421.614222316555,-1810.734995725299,-0.15089458297710825,0,272,2,0,0,0,0,2104,4,0
21865.388047905697,18617.064850377978,3248.3231975277195,0.2706935997939766,0,486,0,0,0,0,0,1103,2,0
47326.763453470594,40951.47977570422,6375.283677766376,0.5312736398138647,0,162,2,0,0,0,0,1414,3,0
10238.638449898386,11394.638414440597,-1155.9999645422104,-0.09633333037851753,0,376,0,1,0,0,0,515,6,0
33142.67647466247,32408.41587330673,734.2606013557379,0.061188383446311494,0,189,0,0,0,0,0,1783,10,0
38121.99312316377,34207.11609640121,3914.8770267625587,0.32623975223021323,0,599,0,0,0,0,0,584,10,0
72517.42854590697,15019.765487668612,57497.66305823835,4.791471921519863,3,8,4,3,1,0,1,257,58,1
17828.174185552,19769.806485250254,-1941.6322996982526,-0.16180269164152106,0,294,1,0,0,0,0,2279,2,0
10261.063543179705,11353.356275120668,-1092.2927319409628,-0.09102439432841357,0,456,0,0,0,0,0,2281,2,0
39387.89869015096,40968.792104637156,-1580.8934144861923,-0.13174111787384937,0,575,0,0,0,0,0,2352,1,0
24913.374188554233,27536.052341217397,-2622.678152663164,-0.21855651272193033,0,140,0,0,0,0,0,1472,2,0
16061.407828455789,15090.923390508719,970.4844379470705,0.08087370316225588,0,595,1,0,0,0,0,2455,1,0
21689.005297928637,24648.836897037843,-2959.831599109206,-0.2466526332591005,0,325,2,0,0,0,0,873,6,0
8952.607900681622,9686.949711224097,-734.3418105424753,-0.061195150878539606,0,644,1,0,0,0,0,725,2,0
16476.554740747823,16641.28820543434,-164.73346468651653,-0.013727788723876377,0,691,0,0,0,0,0,1276,6,0
39175.11636339518,39150.88326394651,24.233099448669236,0.00201942495405577,0,331,1,1,0,0,0,1682,4,0
30432.44404935074,28286.32575352061,2146.118295830129,0.1788431913191774,0,151,0,0,0,0,0,2336,1,0
16084.383724055715,15409.155634665784,675.2280893899315,0.056269007449160954,0,704,1,0,0,0,0,1286,2,0
16596.604534978578,18565.519381317547,-1968.9148463389683,-0.16407623719491402,0,296,0,0,0,0,0,2050,3,0
30910.10233621003,32778.598554315984,-1868.4962181059527,-0.15570801817549607,1,439,0,0,0,0,0,436,4,0
9605.080548189653,9442.694117105233,162.3864310844201,0.013532202590368343,0,417,0,1,0,0,0,1009,2,0
40102.059515286295,43204.25204263689,-3102.1925273505913,-0.2585160439458826,0,281,0,0,0,0,0,1362,1,0
20919.186857554807,23942.389359987857,-3023.2025024330505,-0.25193354186942085,1,518,0,0,0,0,0,348,1,0
14941.65461971536,13545.800454570324,1395.854165145036,0.116321180428753,0,631,1,0,0,0,0,1120,7,0
23433.255537780995,24442.997716040965,-1009.7421782599704,-0.0841451815216642,0,276,0,0,0,0,0,1664,1,0
22515.298207123902,25888.939159110032,-3373.64095198613,-0.28113674599884414,0,457,0,0,0,0,0,904,6,0
29715.639739950147,31448.262613566512,-1732.6228736163648,-0.1443852394680304,0,605,1,0,0,0,0,740,2,0
13177.274522814418,12903.384693732634,273.8898290817833,0.022824152423481944,0,364,1,0,0,0,0,1764,2,0
21822.003138824515,18677.799885418623,3144.2032534058926,0.2620169377838244,1,722,1,0,1,0,0,1919,3,0
32275.312705484368,32584.882024067727,-309.56931858335884,-0.0257974432152799,0,642,2,0,0,0,0,974,5,0
46102.97754392464,52733.78263754031,-6630.805093615672,-0.5525670911346393,0,468,1,1,0,0,0,1945,3,0
27065.20257350865,30106.59904000342,-3041.3964664947707,-0.2534497055412309,0,277,3,0,0,0,0,870,2,0
29026.846381762494,25447.976637943302,3578.869743819192,0.298239145318266,0,319,1,0,0,0,0,2314,9,0
11762.160185146959,12048.634686917308,-286.4745017703499,-0.023872875147529157,0,145,0,0,0,0,0,329,11,0
25472.739972516105,29144.943435787456,-3672.203463271351,-0.3060169552726126,0,508,0,0,0,0,0,1117,1,0
211640.9338156095,48483.65012485582,163157.28369075368,13.596440307562807,4,26,7,0,1,0,1,246,58,1
172004.9224301297,45619.64339059544,126385.27903953425,10.532106586627854,3,53,2,1,2,1,1,248,15,1
30437.023744516464,32473.575024811576,-2036.5512802951125,-0.16971260669125937,0,684,0,0,0,0,0,1530,1,0
27850.16084518815,24688.762287146696,3161.3985580414555,0.26344987983678797,0,236,1,0,0,0,0,794,11,0
99223.14288863221,16608.76258314513,82614.38030548708,6.8845316921239235,2,60,6,1,3,0,0,107,42,1
79312.4219510023,25232.28757656036,54080.134374441936,4.506677864536828,3,37,9,2,3,1,0,25,27,1
20690.859932878546,20270.924891822095,419.93504105645115,0.034994586754704265,1,540,0,0,0,0,0,2100,2,0
27005.683700920083,23353.794764324088,3651.888936595995,0.3043240780496662,1,245,0,0,0,0,0,1751,1,0
35583.573046810205,40545.59333853671,-4962.020291726505,-0.41350169097720874,0,304,0,0,0,0,0,286,19,0
25461.00407590555,21918.75958572128,3542.244490184268,0.295187040848689,0,716,0,0,0,0,0,287,4,0
125604.18279294745,21556.370563345685,104047.81222960177,8.67065101913348,1,64,5,1,3,0,1,237,29,1
33374.56212375828,38299.912768674585,-4925.350644916303,-0.4104458870763586,0,425,1,0,0,0,0,1859,1,0
10356.346465579303,10079.139453513159,277.20701206614467,0.02310058433884539,0,739,1,0,0,0,0,578,1,0
28656.317153817676,31765.234751137894,-3108.917597320218,-0.2590764664433515,0,220,1,0,0,0,0,208,1,0
13915.118887160694,12609.094662668082,1306.0242244926121,0.108835352041051,0,507,0,0,1,0,0,742,6,0
30436.37534850463,34175.275038576256,-3738.8996900716265,-0.3115749741726355,0,189,0,0,0,0,0,564,5,0
12667.607194739216,12158.420278281892,509.1869164573236,0.0424322430381103,0,709,0,0,0,0,0,1091,1,0
14034.623815029654,12117.03091174079,1917.5929032888635,0.1597994086074053,0,623,1,0,0,0,0,1740,1,0
19147.891950565026,19121.80788546619,26.08406509883571,0.0021736720915696423,0,569,0,0,0,0,0,1102,3,0
121941.60931275488,13274.666809349137,108666.94250340575,9.05557854195048,1,58,4,1,2,0,0,173,57,1
33124.09207240908,35547.436877630185,-2423.3448052211024,-0.20194540043509188,0,599,1,0,0,0,0,872,2,0
27680.854324008353,30107.77904120724,-2426.9247171988864,-0.20224372643324054,0,388,0,0,0,0,0,425,5,0
105163.01317699256,32046.805622557415,73116.20755443515,6.093017296202929,2,23,7,2,4,1,0,267,46,1
28474.72452244377,28368.502665892982,106.22185655078647,0.008851821379232206,0,605,0,0,0,0,0,542,3,0
26961.788660013597,27633.18963566751,-671.4009756539126,-0.055950081304492714,0,681,1,0,0,0,0,2001,4,0
32631.89859237218,31590.90918561356,1040.989406758621,0.08674911722988508,0,433,1,0,0,0,0,2069,4,0
136116.6802796737,15196.910800568685,120919.769479105,10.076647456592083,2,19,5,1,3,0,0,70,45,1
17081.71809817359,15502.73556029313,1578.9825378804617,0.13158187815670513,0,389,3,0,1,0,0,283,3,0
47694.76053188237,53408.679777105215,-5713.919245222845,-0.4761599371019038,0,636,0,0,0,0,0,1185,1,0
21423.62993295135,18723.16681116739,2700.4631217839597,0.22503859348199665,1,209,1,1,0,0,0,1585,6,0
39032.55025190921,42243.25649583973,-3210.7062439305155,-0.2675588536608763,0,256,2,0,1,0,0,2271,7,0
16546.690553415065,18858.059978266218,-2311.369424851153,-0.19261411873759607,0,470,0,1,0,0,0,588,5,0
191898.0560416025,29844.530500014764,162053.52554158773,13.504460461798978,4,30,4,3,2,0,0,94,46,1
86968.37213567023,25232.934590674136,61735.43754499609,5.144619795416341,3,32,9,1,1,1,0,211,48,1
126339.12369147329,29919.56736674436,96419.55632472892,8.034963027060744,3,47,4,3,4,0,1,119,50,1
15900.116461198433,14191.627460125486,1708.4890010729468,0.14237408342274557,0,518,1,0,0,0,0,470,1,0
23330.332645082635,21395.072833776878,1935.2598113057575,0.16127165094214646,0,793,3,0,0,0,0,923,4,0
10351.394796465258,9440.720422866116,910.6743735991422,0.07588953113326186,0,518,0,0,0,0,0,1691,5,0
35011.76845707847,35692.91370497964,-681.1452479011714,-0.05676210399176428,0,483,0,1,0,0,0,2059,3,0
16687.722133792442,18524.40745618692,-1836.6853223944781,-0.15305711019953985,0,788,0,0,0,0,0,1264,4,0
15855.147168735946,14997.521741816601,857.625426919345,0.07146878557661208,0,789,0,0,0,0,0,2432,6,0
31776.111101503167,35493.59073282979,-3717.4796313266233,-0.30978996927721864,0,213,1,1,0,0,0,2399,3,0
20982.277889718673,21730.856467463786,-748.5785777451129,-0.06238154814542607,0,754,1,0,0,0,0,2122,2,0
83447.45928076841,24201.83229302638,59245.62698774203,4.937135582311836,2,68,8,2,4,1,0,105,25,1
47326.69631990331,51041.95895454229,-3715.2626346389807,-0.3096052195532484,0,757,1,0,0,0,0,1065,4,0
18364.128072557818,18737.79818129471,-373.67010873689287,-0.031139175728074404,1,414,1,0,0,0,0,1090,1,0
47981.58685763375,45060.66769129412,2920.919166339634,0.24340993052830284,0,548,0,0,0,0,0,1678,1,0
135282.47212549637,14738.631522436239,120543.84060306013,10.045320050255011,2,56,6,2,1,0,0,234,41,1
28360.894726035684,24445.437954538193,3915.456771497491,0.32628806429145757,0,238,2,0,0,0,0,496,5,0
202306.8247126262,22698.62354694453,179608.20116568168,14.96735009714014,3,45,4,1,2,0,1,296,49,1
27394.6921095558,28284.819852830467,-890.1277432746683,-0.07417731193955569,0,774,3,0,1,0,0,240,4,0
23351.144400453664,26807.353127130245,-3456.208726676581,-0.2880173938897151,0,159,3,0,0,0,0,2192,3,0
22260.821787551384,22835.88917564906,-575.0673880976756,-0.047922282341472965,0,289,2,0,0,0,0,431,1,0
162246.21333942492,14797.242871387609,147448.97046803733,12.287414205669776,2,10,4,1,2,0,0,70,32,1
27149.82729879482,30680.677624647185,-3530.850325852367,-0.2942375271543639,0,128,0,0,0,0,0,503,4,0
15554.685876201307,15524.094223266573,30.591652934734157,0.0025493044112278465,0,480,1,0,0,0,0,1356,3,0
20576.399266301574,22623.15118116639,-2046.751914864817,-0.1705626595720681,1,736,2,0,0,0,0,2264,1,0
145967.01825721574,21014.47917353698,124952.53908367876,10.412711590306563,2,60,3,2,3,1,0,44,23,1
127318.77859414837,12592.980942579165,114725.79765156921,9.560483137630769,1,18,3,3,1,0,1,43,28,1
26104.769094574003,29331.823312900036,-3227.054218326033,-0.26892118486050276,0,798,0,0,0,0,0,2168,2,0
123837.88206624842,18883.254939163984,104954.62712708444,8.746218927257036,3,57,3,1,3,0,0,215,14,1
19474.598543993416,17938.29522973052,1536.3033142628956,0.12802527618857462,0,749,1,0,0,0,0,220,1,0
35062.6542246914,32832.01460169887,2230.6396229925303,0.18588663524937754,0,460,0,0,0,0,0,727,4,0
24226.29872645114,26164.629071416453,-1938.330344965314,-0.1615275287471095,0,171,0,1,0,0,0,905,4,0
25081.490781260713,27585.31582381511,-2503.8250425543993,-0.20865208687953327,0,575,0,1,0,0,0,2368,1,0
137805.02865189797,21054.301428827705,116750.72722307027,9.729227268589188,2,49,6,1,3,1,0,59,37,1
14875.38828666653,13828.785234132634,1046.6030525338956,0.0872169210444913,0,547,1,0,0,0,0,596,6,0
41524.69600756623,47304.353492841525,-5779.6574852752965,-0.48163812377294135,0,531,0,0,0,0,0,1891,3,0
26079.995314608295,27345.645657815505,-1265.6503432072095,-0.10547086193393412,1,475,0,0,0,0,0,1254,3,0
104332.4836429264,14773.532967498602,89558.9506754278,7.4632458896189835,1,6,4,0,2,0,1,191,17,1
36153.84719234702,32628.812695233148,3525.034497113873,0.2937528747594894,0,637,0,0,0,0,0,1104,7,0
33628.17230917969,35342.63015464039,-1714.4578454607035,-0.1428714871217253,1,628,0,0,1,0,0,494,1,0
24247.740986741883,22292.04938554789,1955.6916011939938,0.16297430009949948,0,391,1,0,0,0,0,1079,4,0
37711.95322493652,35848.01545080367,1863.9377741328499,0.15532814784440416,0,246,0,1,0,0,0,1241,1,0
31481.81121041211,27714.160844047652,3767.650366364458,0.3139708638637048,1,462,1,0,0,0,0,864,3,0
20642.019485046218,23624.015530469318,-2981.9960454231004,-0.24849967045192503,0,518,0,0,0,0,0,2249,1,0
262991.226386162,34266.24319550024,228724.98319066176,19.06041526588848,2,13,8,2,2,0,1,191,57,1
121788.51655731109,11810.11438280153,109978.40217450955,9.164866847875796,4,23,4,1,2,1,1,188,40,1
11456.683598550942,9881.17158313688,1575.5120154140623,0.13129266795117187,0,704,2,0,0,0,0,1346,6,0
39641.28254681668,36602.209905587624,3039.0726412290533,0.2532560534357544,0,441,0,1,0,0,0,1693,3,0
32068.28262190604,30168.274977058612,1900.0076448474283,0.15833397040395236,0,746,1,0,1,0,0,586,1,0
